open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
205.8,214.75,203.11,212.68,16095700.0,214.75,203.11,212.68,205.8,16106547.0,1.0,0.0,BA,XNYS,2023-01-25T00:00:00+0000
205.0,212.15,205.0,211.98,4718100.0,212.15,205.0,211.98,205.0,4753694.0,1.0,0.0,BA,XNYS,2023-01-24T00:00:00+0000
208.36,211.09,206.99,209.97,5477600.0,211.09,206.99,209.97,208.36,5481938.0,1.0,0.0,BA,XNYS,2023-01-23T00:00:00+0000
207.47,207.99,204.78,206.76,5467800.0,207.99,204.78,206.76,207.47,5475404.0,1.0,0.0,BA,XNYS,2023-01-20T00:00:00+0000
206.77,209.67,204.82,207.09,5809400.0,209.67,204.82,207.09,206.77,5813518.0,1.0,0.0,BA,XNYS,2023-01-19T00:00:00+0000
212.9,213.42,209.2,209.41,5395600.0,213.4245,209.2,209.41,212.9,5403094.0,1.0,0.0,BA,XNYS,2023-01-18T00:00:00+0000
212.71,213.34,209.07,211.41,6144000.0,213.34,209.07,211.41,212.71,6150658.0,1.0,0.0,BA,XNYS,2023-01-17T00:00:00+0000
212.0,216.64,211.58,214.13,6213161.0,216.64,211.58,214.13,212.0,6213161.0,1.0,0.0,BA,XNYS,2023-01-13T00:00:00+0000
209.58,214.92,207.37,214.32,8196800.0,214.92,207.3701,214.32,209.58,8208101.0,1.0,0.0,BA,XNYS,2023-01-12T00:00:00+0000
209.87,210.47,206.69,208.03,7186200.0,210.47,206.69,208.03,209.87,7190749.0,1.0,0.0,BA,XNYS,2023-01-11T00:00:00+0000
203.9,209.6,203.46,206.69,8176800.0,209.6022,203.4608,206.69,203.9,8183236.0,1.0,0.0,BA,XNYS,2023-01-10T00:00:00+0000
212.36,213.88,207.91,208.57,8994900.0,213.88,207.91,208.57,212.36,9005601.0,1.0,0.0,BA,XNYS,2023-01-09T00:00:00+0000
205.3,213.04,203.55,213.0,11245700.0,213.04,203.55,213.0,205.3,11256435.0,1.0,0.0,BA,XNYS,2023-01-06T00:00:00+0000
201.72,204.99,200.78,204.99,6905000.0,204.99,200.78,204.99,201.72,6913273.0,1.0,0.0,BA,XNYS,2023-01-05T00:00:00+0000
195.18,203.76,195.18,203.64,9731800.0,203.76,195.1758,203.64,195.18,9746939.0,1.0,0.0,BA,XNYS,2023-01-04T00:00:00+0000
192.95,197.18,192.4,195.39,8610800.0,197.175,192.4,195.39,192.95,8624570.0,1.0,0.0,BA,XNYS,2023-01-03T00:00:00+0000
187.5,190.65,187.04,190.49,4007419.0,190.65,187.04,190.49,187.5,4007419.0,1.0,0.0,BA,XNYS,2022-12-30T00:00:00+0000
189.0,190.25,186.19,188.91,4514400.0,190.25,186.19,188.91,189.0,4518946.0,1.0,0.0,BA,XNYS,2022-12-29T00:00:00+0000
189.32,191.32,187.43,188.38,4421000.0,191.32,187.425,188.38,189.32,4426251.0,1.0,0.0,BA,XNYS,2022-12-28T00:00:00+0000
189.58,192.44,187.62,189.4,5008000.0,192.44,187.6169,189.4,189.58,5014846.0,1.0,0.0,BA,XNYS,2022-12-27T00:00:00+0000
188.25,189.43,184.72,189.06,3983591.0,189.43,184.72,189.06,188.25,3983591.0,1.0,0.0,BA,XNYS,2022-12-23T00:00:00+0000
193.82,194.17,185.67,188.25,6924800.0,194.17,185.67,188.25,193.82,6928514.0,1.0,0.0,BA,XNYS,2022-12-22T00:00:00+0000
190.04,196.4,189.72,196.0,9159100.0,196.4,189.72,196.0,190.04,9175376.0,1.0,0.0,BA,XNYS,2022-12-21T00:00:00+0000
186.18,189.91,185.74,188.29,6139800.0,189.91,185.74,188.29,186.18,6156847.0,1.0,0.0,BA,XNYS,2022-12-20T00:00:00+0000
184.92,188.04,184.71,185.68,6601400.0,188.04,184.71,185.68,184.92,6605378.0,1.0,0.0,BA,XNYS,2022-12-19T00:00:00+0000
182.79,186.61,181.3,184.7,7901600.0,186.61,181.295,184.7,182.79,7906778.0,1.0,0.0,BA,XNYS,2022-12-16T00:00:00+0000
186.25,187.98,181.28,183.72,5343200.0,187.975,181.2801,183.72,186.25,5347787.0,1.0,0.0,BA,XNYS,2022-12-15T00:00:00+0000
187.33,189.67,185.41,188.25,5809100.0,189.67,185.41,188.25,187.33,5814881.0,1.0,0.0,BA,XNYS,2022-12-14T00:00:00+0000
191.11,191.11,184.85,187.13,10966400.0,191.11,184.85,187.13,191.11,10975251.0,1.0,0.0,BA,XNYS,2022-12-13T00:00:00+0000
180.8,186.69,180.5,186.27,8081600.0,186.69,180.5,186.27,180.8,8098395.0,1.0,0.0,BA,XNYS,2022-12-12T00:00:00+0000
180.75,183.89,179.25,179.54,6348800.0,183.89,179.2501,179.54,180.75,6359002.0,1.0,0.0,BA,XNYS,2022-12-09T00:00:00+0000
179.32,184.88,178.61,179.08,6695400.0,184.88,178.61,179.08,179.32,6707652.0,1.0,0.0,BA,XNYS,2022-12-08T00:00:00+0000
176.28,178.43,174.62,176.5,5868800.0,178.43,174.62,176.5,176.28,5871242.0,1.0,0.0,BA,XNYS,2022-12-07T00:00:00+0000
184.01,184.79,177.01,178.43,8232100.0,184.79,177.01,178.43,184.01,8236878.0,1.0,0.0,BA,XNYS,2022-12-06T00:00:00+0000
182.0,188.45,180.8,185.1,10451600.0,188.4499,180.8002,185.1,182.0,10456278.0,1.0,0.0,BA,XNYS,2022-12-05T00:00:00+0000
173.12,183.45,172.85,182.87,10552000.0,183.45,172.85,182.87,173.12,10563839.0,1.0,0.0,BA,XNYS,2022-12-02T00:00:00+0000
178.88,179.7,174.69,175.78,4512800.0,179.7,174.69,175.78,178.88,4517476.0,1.0,0.0,BA,XNYS,2022-12-01T00:00:00+0000
178.0,179.98,174.2,178.88,6769400.0,179.98,174.2005,178.88,178.0,6778734.0,1.0,0.0,BA,XNYS,2022-11-30T00:00:00+0000
172.88,175.95,172.56,175.32,5071900.0,175.95,172.56,175.32,172.88,5077828.0,1.0,0.0,BA,XNYS,2022-11-29T00:00:00+0000
176.17,177.14,171.7,171.83,5355500.0,177.14,171.7,171.83,176.17,5358932.0,1.0,0.0,BA,XNYS,2022-11-28T00:00:00+0000
174.35,178.46,174.03,178.36,3476900.0,178.46,174.0301,178.36,174.35,3476919.0,1.0,0.0,BA,XNYS,2022-11-25T00:00:00+0000
172.09,175.0,171.77,174.85,3515600.0,175.0,171.77,174.85,172.09,3523516.0,1.0,0.0,BA,XNYS,2022-11-23T00:00:00+0000
173.65,174.99,171.0,172.5,4365900.0,174.99,171.0,172.5,173.65,4370635.0,1.0,0.0,BA,XNYS,2022-11-22T00:00:00+0000
172.53,174.72,171.12,172.94,3500700.0,174.72,171.12,172.94,172.53,3501842.0,1.0,0.0,BA,XNYS,2022-11-21T00:00:00+0000
173.98,175.19,171.53,173.89,4691000.0,175.1899,171.53,173.89,173.98,4693178.0,1.0,0.0,BA,XNYS,2022-11-18T00:00:00+0000
169.3,173.15,168.52,172.78,4878600.0,173.15,168.52,172.78,169.3,4881887.0,1.0,0.0,BA,XNYS,2022-11-17T00:00:00+0000
