open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
102.925,103.9484,100.65,102.18,81945203.0,103.9484,100.65,102.18,102.925,81945199.0,1.0,0.0,AMZN,XNAS,2023-02-06T00:00:00+0000
105.26,108.78,102.52,103.39,144173400.0,108.78,102.52,103.39,105.26,144374828.0,1.0,0.0,AMZN,XNAS,2023-02-03T00:00:00+0000
110.245,114.0,108.88,112.91,158154243.0,114.0,108.88,112.91,110.245,158154243.0,1.0,0.0,AMZN,XNAS,2023-02-02T00:00:00+0000
102.53,106.24,101.24,105.15,80450117.0,106.24,101.24,105.15,102.53,80450121.0,1.0,0.0,AMZN,XNAS,2023-02-01T00:00:00+0000
101.155,103.3484,101.14,103.13,66527250.0,103.3484,101.14,103.13,101.155,66527253.0,1.0,0.0,AMZN,XNAS,2023-01-31T00:00:00+0000
101.09,101.74,99.01,100.55,70691859.0,101.74,99.01,100.55,101.09,70691860.0,1.0,0.0,AMZN,XNAS,2023-01-30T00:00:00+0000
99.53,103.49,99.53,102.24,87678100.0,103.485,99.53,102.24,99.53,87775614.0,1.0,0.0,AMZN,XNAS,2023-01-27T00:00:00+0000
98.235,99.49,96.92,99.22,68523562.0,99.49,96.92,99.22,98.235,68523557.0,1.0,0.0,AMZN,XNAS,2023-01-26T00:00:00+0000
92.56,97.24,91.52,97.18,94261570.0,97.24,91.52,97.18,92.56,94261570.0,1.0,0.0,AMZN,XNAS,2023-01-25T00:00:00+0000
96.93,98.09,96.0,96.32,66929445.0,98.09,96.0,96.32,96.93,66929452.0,1.0,0.0,AMZN,XNAS,2023-01-24T00:00:00+0000
97.56,97.78,95.86,97.52,76501102.0,97.78,95.86,97.52,97.56,76501103.0,1.0,0.0,AMZN,XNAS,2023-01-23T00:00:00+0000
93.86,97.35,93.2,97.25,67307100.0,97.354,93.2025,97.25,93.86,67481539.0,1.0,0.0,AMZN,XNAS,2023-01-20T00:00:00+0000
94.74,95.44,92.86,93.68,69002656.0,95.44,92.86,93.68,94.74,69002663.0,1.0,0.0,AMZN,XNAS,2023-01-19T00:00:00+0000
97.25,99.32,95.38,95.46,79570367.0,99.32,95.38,95.46,97.25,79570370.0,1.0,0.0,AMZN,XNAS,2023-01-18T00:00:00+0000
98.68,98.89,95.73,96.05,72755000.0,98.89,95.73,96.05,98.68,72755001.0,1.0,0.0,AMZN,XNAS,2023-01-17T00:00:00+0000
94.18,98.37,94.12,98.12,85549432.0,98.37,94.12,98.12,94.18,85549432.0,1.0,0.0,AMZN,XNAS,2023-01-13T00:00:00+0000
96.93,97.19,93.5,95.27,85254781.0,97.19,93.5,95.27,96.93,85254781.0,1.0,0.0,AMZN,XNAS,2023-01-12T00:00:00+0000
90.93,95.26,90.93,95.09,103126203.0,95.26,90.93,95.09,90.93,103126183.0,1.0,0.0,AMZN,XNAS,2023-01-11T00:00:00+0000
87.57,90.185,87.29,89.87,67756602.0,90.185,87.29,89.87,87.57,67756601.0,1.0,0.0,AMZN,XNAS,2023-01-10T00:00:00+0000
87.46,89.48,87.08,87.36,65266059.0,89.48,87.08,87.36,87.46,65266056.0,1.0,0.0,AMZN,XNAS,2023-01-09T00:00:00+0000
83.03,86.4,81.43,86.08,83219100.0,86.4,81.43,86.08,83.03,83303361.0,1.0,0.0,AMZN,XNAS,2023-01-06T00:00:00+0000
85.33,85.42,83.07,83.12,67930828.0,85.42,83.07,83.12,85.33,67930825.0,1.0,0.0,AMZN,XNAS,2023-01-05T00:00:00+0000
86.55,86.98,83.36,85.14,68885123.0,86.98,83.36,85.14,86.55,68885123.0,1.0,0.0,AMZN,XNAS,2023-01-04T00:00:00+0000
85.46,86.96,84.205,85.82,76706039.0,86.96,84.205,85.82,85.46,76706040.0,1.0,0.0,AMZN,XNAS,2023-01-03T00:00:00+0000
83.12,84.05,82.47,84.0,62401194.0,84.05,82.47,84.0,83.12,62401194.0,1.0,0.0,AMZN,XNAS,2022-12-30T00:00:00+0000
82.87,84.55,82.55,84.18,54995895.0,84.55,82.55,84.18,82.87,54995895.0,1.0,0.0,AMZN,XNAS,2022-12-29T00:00:00+0000
82.8,83.48,81.69,81.82,58228578.0,83.48,81.69,81.82,82.8,58228575.0,1.0,0.0,AMZN,XNAS,2022-12-28T00:00:00+0000
84.97,85.35,83.0,83.04,57284039.0,85.35,83.0,83.04,84.97,57284035.0,1.0,0.2,AMZN,XNAS,2022-12-27T00:00:00+0000
83.25,85.78,82.9344,85.25,57433655.0,85.78,82.9344,85.25,83.25,57433655.0,1.0,0.0,AMZN,XNAS,2022-12-23T00:00:00+0000
85.52,85.68,82.25,83.79,81431312.0,85.68,82.25,83.79,85.52,81431314.0,1.0,0.0,AMZN,XNAS,2022-12-22T00:00:00+0000
86.175,87.225,85.21,86.77,59267160.0,87.225,85.21,86.77,86.175,59267156.0,1.0,0.0,AMZN,XNAS,2022-12-21T00:00:00+0000
85.33,86.61,84.33,85.19,74348305.0,86.61,84.33,85.19,85.33,74348301.0,1.0,0.0,AMZN,XNAS,2022-12-20T00:00:00+0000
87.51,87.63,84.51,84.92,83531453.0,87.63,84.51,84.92,87.51,83531460.0,1.0,0.0,AMZN,XNAS,2022-12-19T00:00:00+0000
88.27,89.35,86.73,87.86,146044000.0,89.35,86.73,87.86,88.265,146144064.0,1.0,0.0,AMZN,XNAS,2022-12-16T00:00:00+0000
89.89,89.97,87.47,88.45,84802883.0,89.97,87.47,88.45,89.89,84802877.0,1.0,0.0,AMZN,XNAS,2022-12-15T00:00:00+0000
92.502,93.4581,89.87,91.58,70298008.0,93.4581,89.87,91.58,92.502,70298006.0,1.0,0.0,AMZN,XNAS,2022-12-14T00:00:00+0000
95.23,96.25,90.52,92.49,100212000.0,96.25,90.52,92.49,95.23,100212038.0,1.0,0.0,AMZN,XNAS,2022-12-13T00:00:00+0000
89.21,90.58,87.87,90.55,61999762.0,90.58,87.87,90.55,89.21,61999762.0,1.0,0.0,AMZN,XNAS,2022-12-12T00:00:00+0000
88.9,90.3,88.63,89.09,67316900.0,90.3,88.63,89.09,88.9,67398506.0,1.0,0.0,AMZN,XNAS,2022-12-09T00:00:00+0000
89.24,90.86,87.88,90.35,73305891.0,90.86,87.88,90.35,89.24,73305887.0,1.0,0.0,AMZN,XNAS,2022-12-08T00:00:00+0000
88.34,89.89,87.48,88.46,68086883.0,89.89,87.48,88.46,88.34,68086880.0,1.0,0.0,AMZN,XNAS,2022-12-07T00:00:00+0000
90.5,91.04,87.9,88.25,75503633.0,91.04,87.9,88.25,90.5,75503628.0,1.0,0.0,AMZN,XNAS,2022-12-06T00:00:00+0000
93.05,94.06,90.82,91.01,71535531.0,94.06,90.82,91.01,93.05,71535526.0,1.0,0.0,AMZN,XNAS,2022-12-05T00:00:00+0000
94.48,95.36,93.78,94.13,72427000.0,95.36,93.78,94.13,94.475,72496388.0,1.0,0.0,AMZN,XNAS,2022-12-02T00:00:00+0000
96.99,97.23,94.92,95.5,68487969.0,97.23,94.92,95.5,96.99,68487969.0,1.0,0.0,AMZN,XNAS,2022-12-01T00:00:00+0000
92.47,96.54,91.525,96.54,102805806.0,96.54,91.525,96.54,92.47,102805806.0,1.0,0.0,AMZN,XNAS,2022-11-30T00:00:00+0000
94.04,94.41,91.44,92.42,65567289.0,94.41,91.44,92.42,94.04,65567286.0,1.0,0.0,AMZN,XNAS,2022-11-29T00:00:00+0000
93.93,96.4,93.43,93.95,75062316.0,96.4,93.43,93.95,93.93,75062316.0,1.0,0.0,AMZN,XNAS,2022-11-28T00:00:00+0000
93.79,94.43,93.07,93.41,35088600.0,94.43,93.065,93.41,93.79,35088609.0,1.0,0.0,AMZN,XNAS,2022-11-25T00:00:00+0000
93.24,94.58,92.83,94.13,59272800.0,94.58,92.83,94.13,93.24,59414684.0,1.0,0.0,AMZN,XNAS,2022-11-23T00:00:00+0000
92.62,93.35,90.87,93.2,62191962.0,93.35,90.87,93.2,92.62,62191962.0,1.0,0.0,AMZN,XNAS,2022-11-22T00:00:00+0000
93.97,95.02,90.59,92.46,84330270.0,95.02,90.59,92.46,93.97,84330270.0,1.0,0.0,AMZN,XNAS,2022-11-21T00:00:00+0000
95.95,95.99,92.48,94.14,72336500.0,95.99,92.48,94.14,95.95,72428185.0,1.0,0.0,AMZN,XNAS,2022-11-18T00:00:00+0000
95.37,96.97,94.03,94.85,82617875.0,96.97,94.03,94.85,95.37,82617865.0,1.0,0.0,AMZN,XNAS,2022-11-17T00:00:00+0000
