open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
274.88,275.0,269.52,273.78,34531100.0,275.0,269.5191,273.78,274.88,34558704.0,1.0,0.0,MSFT,XNAS,2023-03-21T00:00:00+0000
276.98,277.48,269.85,272.23,43438200.0,277.48,269.85,272.23,276.98,43466649.0,1.0,0.0,MSFT,XNAS,2023-03-20T00:00:00+0000
278.26,283.33,276.32,279.43,69492200.0,283.33,276.3201,279.43,278.26,69527371.0,1.0,0.0,MSFT,XNAS,2023-03-17T00:00:00+0000
265.205,276.5,263.28,276.2,54832140.0,276.56,263.28,276.2,265.205,54832140.0,1.0,0.0,MSFT,XNAS,2023-03-16T00:00:00+0000
259.98,266.48,259.21,265.44,45975900.0,266.48,259.21,265.44,259.98,46028047.0,1.0,0.0,MSFT,XNAS,2023-03-15T00:00:00+0000
256.75,261.07,255.86,260.79,33594200.0,261.07,255.86,260.79,256.75,33620293.0,1.0,0.0,MSFT,XNAS,2023-03-14T00:00:00+0000
247.4,257.9,245.75,253.92,33339721.0,257.91,245.73,253.92,247.4,33339721.0,1.0,0.0,MSFT,XNAS,2023-03-13T00:00:00+0000
251.08,252.79,247.6,248.59,28321800.0,252.79,247.6,248.59,251.08,28333930.0,1.0,0.0,MSFT,XNAS,2023-03-10T00:00:00+0000
255.82,259.56,251.58,252.32,26620700.0,259.56,251.58,252.32,255.82,26653387.0,1.0,0.0,MSFT,XNAS,2023-03-09T00:00:00+0000
254.04,254.54,250.81,253.7,17318400.0,254.5417,250.81,253.7,254.04,17340217.0,1.0,0.0,MSFT,XNAS,2023-03-08T00:00:00+0000
256.3,257.68,253.39,254.15,21473179.0,257.69,253.39,254.15,256.3,21473179.0,1.0,0.0,MSFT,XNAS,2023-03-07T00:00:00+0000
256.43,260.12,255.98,256.87,24088400.0,260.12,255.98,256.87,256.425,24109849.0,1.0,0.0,MSFT,XNAS,2023-03-06T00:00:00+0000
252.19,255.62,251.39,255.29,30741300.0,255.62,251.39,255.29,252.19,30760136.0,1.0,0.0,MSFT,XNAS,2023-03-03T00:00:00+0000
246.55,251.4,245.61,251.11,24808200.0,251.4,245.61,251.11,246.55,24833646.0,1.0,0.0,MSFT,XNAS,2023-03-02T00:00:00+0000
250.76,250.93,245.79,246.27,27501900.0,250.93,245.79,246.27,250.76,27565259.0,1.0,0.0,MSFT,XNAS,2023-03-01T00:00:00+0000
249.07,251.49,248.73,249.42,22467600.0,251.49,248.73,249.42,249.07,22490950.0,1.0,0.0,MSFT,XNAS,2023-02-28T00:00:00+0000
252.46,252.79,249.39,250.16,21164969.0,252.82,249.39,250.16,252.46,21190042.0,1.0,0.0,MSFT,XNAS,2023-02-27T00:00:00+0000
249.96,251.0,248.1,249.22,24978700.0,251.0,248.1,249.22,249.96,24990905.0,1.0,0.0,MSFT,XNAS,2023-02-24T00:00:00+0000
255.56,256.84,250.48,254.77,29187700.0,256.84,250.48,254.77,255.56,29219095.0,1.0,0.0,MSFT,XNAS,2023-02-23T00:00:00+0000
254.09,254.34,250.34,251.51,22447500.0,254.34,250.34,251.51,254.09,22491056.0,1.0,0.0,MSFT,XNAS,2023-02-22T00:00:00+0000
254.48,255.49,251.59,252.67,28371400.0,255.49,251.59,252.67,254.48,28397444.0,1.0,0.0,MSFT,XNAS,2023-02-21T00:00:00+0000
259.39,260.09,256.0,258.06,30000055.0,260.09,256.0,258.06,259.39,30000055.0,1.0,0.0,MSFT,XNAS,2023-02-17T00:00:00+0000
264.02,266.74,261.9,262.15,29603619.0,266.74,261.9,262.15,264.02,29603616.0,1.0,0.0,MSFT,XNAS,2023-02-16T00:00:00+0000
268.32,270.73,266.18,269.32,28962160.0,270.73,266.18,269.32,268.32,28962163.0,1.0,0.68,MSFT,XNAS,2023-02-15T00:00:00+0000
272.67,274.97,269.28,272.17,36998800.0,274.97,269.28,272.17,272.67,37047924.0,1.0,0.0,MSFT,XNAS,2023-02-14T00:00:00+0000
267.64,274.6,267.15,271.32,44581900.0,274.6,267.15,271.32,267.64,44630921.0,1.0,0.0,MSFT,XNAS,2023-02-13T00:00:00+0000
261.53,264.09,260.66,263.1,25760900.0,264.09,260.662,263.1,261.53,25818489.0,1.0,0.0,MSFT,XNAS,2023-02-10T00:00:00+0000
273.8,273.98,262.8,263.62,42375102.0,273.98,262.8,263.62,273.8,42375102.0,1.0,0.0,MSFT,XNAS,2023-02-09T00:00:00+0000
273.2,276.76,266.21,266.73,54686049.0,276.76,266.21,266.73,273.2,54686049.0,1.0,0.0,MSFT,XNAS,2023-02-08T00:00:00+0000
260.53,268.775,260.08,267.56,50841365.0,268.775,260.08,267.56,260.53,50841365.0,1.0,0.0,MSFT,XNAS,2023-02-07T00:00:00+0000
257.44,258.3,254.78,256.77,22517997.0,258.3,254.78,256.77,257.44,22517997.0,1.0,0.0,MSFT,XNAS,2023-02-06T00:00:00+0000
259.54,264.2,257.1,258.35,29062300.0,264.2,257.1,258.35,259.542,29077256.0,1.0,0.0,MSFT,XNAS,2023-02-03T00:00:00+0000
258.82,264.69,257.25,264.6,39940437.0,264.69,257.25,264.6,258.82,39940437.0,1.0,0.0,MSFT,XNAS,2023-02-02T00:00:00+0000
248.0,255.18,245.47,252.75,31259910.0,255.18,245.47,252.75,248.0,31259912.0,1.0,0.0,MSFT,XNAS,2023-02-01T00:00:00+0000
243.45,247.95,242.945,247.81,26541072.0,247.95,242.945,247.81,243.45,26541072.0,1.0,0.0,MSFT,XNAS,2023-01-31T00:00:00+0000
244.51,245.6,242.2,242.71,25867365.0,245.6,242.2,242.71,244.51,25867365.0,1.0,0.0,MSFT,XNAS,2023-01-30T00:00:00+0000
248.99,249.83,246.83,248.16,26480800.0,249.83,246.83,248.16,248.99,26498939.0,1.0,0.0,MSFT,XNAS,2023-01-27T00:00:00+0000
243.65,248.31,242.0,248.0,33454488.0,248.31,242.0,248.0,243.65,33454491.0,1.0,0.0,MSFT,XNAS,2023-01-26T00:00:00+0000
234.48,243.3,230.9,240.61,66526641.0,243.3,230.9,240.61,234.48,66526641.0,1.0,0.0,MSFT,XNAS,2023-01-25T00:00:00+0000
242.5,243.95,240.44,242.04,40234441.0,243.95,240.44,242.04,242.5,40234444.0,1.0,0.0,MSFT,XNAS,2023-01-24T00:00:00+0000
241.1,245.165,239.65,242.58,31933949.0,245.165,239.65,242.58,241.1,31933951.0,1.0,0.0,MSFT,XNAS,2023-01-23T00:00:00+0000
234.86,240.74,234.51,240.22,35323400.0,240.74,234.51,240.22,234.855,35389809.0,1.0,0.0,MSFT,XNAS,2023-01-20T00:00:00+0000
233.78,235.52,230.68,231.93,28623029.0,235.52,230.68,231.93,233.78,28623033.0,1.0,0.0,MSFT,XNAS,2023-01-19T00:00:00+0000
241.565,242.38,235.52,235.81,30028689.0,242.38,235.52,235.81,241.565,30028692.0,1.0,0.0,MSFT,XNAS,2023-01-18T00:00:00+0000
237.97,240.91,237.09,240.35,29831260.0,240.91,237.09,240.35,237.97,29831257.0,1.0,0.0,MSFT,XNAS,2023-01-17T00:00:00+0000
237.002,239.37,234.92,239.23,21333265.0,239.37,234.92,239.23,237.002,21333265.0,1.0,0.0,MSFT,XNAS,2023-01-13T00:00:00+0000
235.26,239.9,233.56,238.51,27269490.0,239.9,233.56,238.51,235.26,27269486.0,1.0,0.0,MSFT,XNAS,2023-01-12T00:00:00+0000
231.29,235.95,231.11,235.77,28669331.0,235.95,231.11,235.77,231.29,28669331.0,1.0,0.0,MSFT,XNAS,2023-01-11T00:00:00+0000
227.755,231.31,227.33,228.85,27033881.0,231.31,227.33,228.85,227.755,27033881.0,1.0,0.0,MSFT,XNAS,2023-01-10T00:00:00+0000
226.45,231.2366,226.41,227.12,27369779.0,231.2366,226.41,227.12,226.45,27369784.0,1.0,0.0,MSFT,XNAS,2023-01-09T00:00:00+0000
223.0,225.76,219.35,224.93,43597700.0,225.7601,219.35,224.93,223.0,43613574.0,1.0,0.0,MSFT,XNAS,2023-01-06T00:00:00+0000
227.2,227.55,221.7602,222.31,39585623.0,227.55,221.7602,222.31,227.2,39585623.0,1.0,0.0,MSFT,XNAS,2023-01-05T00:00:00+0000
232.275,232.87,225.96,229.1,50623394.0,232.87,225.96,229.1,232.275,50623394.0,1.0,0.0,MSFT,XNAS,2023-01-04T00:00:00+0000
243.08,245.75,237.4,239.58,25740036.0,245.75,237.4,239.58,243.08,25740036.0,1.0,0.0,MSFT,XNAS,2023-01-03T00:00:00+0000
238.21,239.96,236.66,239.82,21938472.0,239.96,236.66,239.82,238.21,21938472.0,1.0,0.0,MSFT,XNAS,2022-12-30T00:00:00+0000
235.65,241.92,235.65,241.01,19770693.0,241.92,235.65,241.01,235.65,19770693.0,1.0,0.0,MSFT,XNAS,2022-12-29T00:00:00+0000
236.89,239.72,234.17,234.53,17457104.0,239.72,234.17,234.53,236.89,17457104.0,1.0,0.0,MSFT,XNAS,2022-12-28T00:00:00+0000
238.7,238.93,235.83,236.96,16688650.0,238.93,235.83,236.96,238.7,16688648.0,1.0,0.0,MSFT,XNAS,2022-12-27T00:00:00+0000
236.11,238.87,233.9428,238.73,21206982.0,238.87,233.9428,238.73,236.11,21206982.0,1.0,0.0,MSFT,XNAS,2022-12-23T00:00:00+0000
241.255,241.99,233.87,238.19,28651664.0,241.99,233.87,238.19,241.255,28651664.0,1.0,0.0,MSFT,XNAS,2022-12-22T00:00:00+0000
241.69,245.615,240.11,244.43,23690607.0,245.615,240.11,244.43,241.69,23690607.0,1.0,0.0,MSFT,XNAS,2022-12-21T00:00:00+0000
239.4,242.91,238.42,241.8,25150802.0,242.91,238.42,241.8,239.4,25150802.0,1.0,0.0,MSFT,XNAS,2022-12-20T00:00:00+0000
244.86,245.21,238.71,240.45,29696436.0,245.21,238.71,240.45,244.86,29696436.0,1.0,0.0,MSFT,XNAS,2022-12-19T00:00:00+0000
248.55,249.84,243.51,244.69,86088100.0,249.84,243.51,244.69,248.55,86101994.0,1.0,0.0,MSFT,XNAS,2022-12-16T00:00:00+0000
253.72,254.2,247.34,249.01,35568093.0,254.2,247.34,249.01,253.72,35568093.0,1.0,0.0,MSFT,XNAS,2022-12-15T00:00:00+0000
257.13,262.588,254.31,257.22,35410933.0,262.588,254.31,257.22,257.13,35410933.0,1.0,0.0,MSFT,XNAS,2022-12-14T00:00:00+0000
261.69,263.915,253.07,256.92,42196884.0,263.915,253.07,256.92,261.69,42196884.0,1.0,0.0,MSFT,XNAS,2022-12-13T00:00:00+0000
247.445,252.54,247.17,252.51,30665069.0,252.54,247.17,252.51,247.445,30665069.0,1.0,0.0,MSFT,XNAS,2022-12-12T00:00:00+0000
244.7,248.31,244.16,245.42,20607100.0,248.31,244.16,245.42,244.695,20609743.0,1.0,0.0,MSFT,XNAS,2022-12-09T00:00:00+0000
244.84,248.74,243.06,247.4,22611757.0,248.74,243.06,247.4,244.84,22611757.0,1.0,0.0,MSFT,XNAS,2022-12-08T00:00:00+0000
244.83,246.16,242.205,244.37,20481522.0,246.16,242.205,244.37,244.83,20481522.0,1.0,0.0,MSFT,XNAS,2022-12-07T00:00:00+0000
250.82,251.86,243.78,245.12,22463727.0,251.86,243.78,245.12,250.82,22463727.0,1.0,0.0,MSFT,XNAS,2022-12-06T00:00:00+0000
252.01,253.819,248.06,250.2,23435294.0,253.819,248.06,250.2,252.01,23435294.0,1.0,0.0,MSFT,XNAS,2022-12-05T00:00:00+0000
249.82,256.06,249.69,255.02,21522800.0,256.06,249.69,255.02,249.82,21528520.0,1.0,0.0,MSFT,XNAS,2022-12-02T00:00:00+0000
253.87,256.12,250.9156,254.69,26041524.0,256.12,250.9156,254.69,253.87,26041524.0,1.0,0.0,MSFT,XNAS,2022-12-01T00:00:00+0000
240.57,255.33,239.86,255.14,47594239.0,255.33,239.86,255.14,240.57,47594239.0,1.0,0.0,MSFT,XNAS,2022-11-30T00:00:00+0000
241.4,242.79,238.21,240.33,17956313.0,242.79,238.21,240.33,241.4,17956313.0,1.0,0.0,MSFT,XNAS,2022-11-29T00:00:00+0000
246.08,246.65,240.8,241.76,24810271.0,246.65,240.8,241.76,246.08,24810271.0,1.0,0.0,MSFT,XNAS,2022-11-28T00:00:00+0000
247.31,248.7,246.73,247.49,9200800.0,248.7,246.73,247.49,247.31,9200772.0,1.0,0.0,MSFT,XNAS,2022-11-25T00:00:00+0000
245.11,248.28,244.27,247.58,19489500.0,248.28,244.27,247.58,245.105,19508462.0,1.0,0.0,MSFT,XNAS,2022-11-23T00:00:00+0000
243.59,245.31,240.71,245.03,19665699.0,245.31,240.71,245.03,243.59,19665699.0,1.0,0.0,MSFT,XNAS,2022-11-22T00:00:00+0000
241.43,244.67,241.19,242.05,26394700.0,244.67,241.19,242.05,241.43,26394700.0,1.0,0.0,MSFT,XNAS,2022-11-21T00:00:00+0000
243.51,243.74,239.03,241.22,27591800.0,243.74,239.03,241.22,243.51,27613523.0,1.0,0.0,MSFT,XNAS,2022-11-18T00:00:00+0000
237.78,243.25,237.63,241.68,23123544.0,243.25,237.63,241.68,237.78,23123544.0,1.0,0.0,MSFT,XNAS,2022-11-17T00:00:00+0000
