open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
164.18,166.33,163.805,166.11,5640617.0,166.33,163.805,166.11,164.18,5640617.0,1.0,0.0,JNJ,XNYS,2023-04-13T00:00:00+0000
163.94,164.84,163.1,163.92,5764100.0,164.84,163.1,163.92,163.94,5764240.0,1.0,0.0,JNJ,XNYS,2023-04-12T00:00:00+0000
164.42,165.28,164.04,164.27,5902800.0,165.28,164.0401,164.27,164.42,5903824.0,1.0,0.0,JNJ,XNYS,2023-04-11T00:00:00+0000
164.63,164.84,163.64,164.32,5353100.0,164.84,163.64,164.32,164.63,5353951.0,1.0,0.0,JNJ,XNYS,2023-04-10T00:00:00+0000
165.99,167.23,164.8,165.15,9615407.0,167.23,164.8,165.15,165.99,9615407.0,1.0,0.0,JNJ,XNYS,2023-04-06T00:00:00+0000
164.37,165.66,162.76,165.61,16694500.0,165.66,162.76,165.61,164.37,16704181.0,1.0,0.0,JNJ,XNYS,2023-04-05T00:00:00+0000
156.97,158.97,156.59,158.49,7683235.0,158.97,156.59,158.49,156.97,8314527.0,1.0,0.0,JNJ,XNYS,2023-04-04T00:00:00+0000
154.95,157.01,153.94,156.85,6840900.0,157.01,153.94,156.85,154.95,6841888.0,1.0,0.0,JNJ,XNYS,2023-04-03T00:00:00+0000
153.79,155.19,153.24,155.0,9888000.0,155.19,153.24,155.0,153.79,9890047.0,1.0,0.0,JNJ,XNYS,2023-03-31T00:00:00+0000
153.58,153.8,152.81,153.43,4555700.0,153.8,152.81,153.43,153.58,4555905.0,1.0,0.0,JNJ,XNYS,2023-03-30T00:00:00+0000
152.24,153.38,152.07,153.31,6011500.0,153.38,152.07,153.31,152.24,6012030.0,1.0,0.0,JNJ,XNYS,2023-03-29T00:00:00+0000
152.39,153.45,151.73,151.82,6113500.0,153.45,151.725,151.82,152.39,6115293.0,1.0,0.0,JNJ,XNYS,2023-03-28T00:00:00+0000
154.2,154.54,153.11,153.3,6771200.0,154.54,153.11,153.3,154.2,6772282.0,1.0,0.0,JNJ,XNYS,2023-03-27T00:00:00+0000
151.48,152.76,150.83,152.65,5696200.0,152.76,150.83,152.65,151.48,5696845.0,1.0,0.0,JNJ,XNYS,2023-03-24T00:00:00+0000
151.18,151.69,150.11,151.13,9051200.0,151.69,150.11,151.13,151.175,9051510.0,1.0,0.0,JNJ,XNYS,2023-03-23T00:00:00+0000
153.85,154.06,151.03,151.05,7938000.0,154.06,151.03,151.05,153.85,7943526.0,1.0,0.0,JNJ,XNYS,2023-03-22T00:00:00+0000
154.0,154.13,152.17,153.89,8373000.0,154.13,152.17,153.89,154.0,8376843.0,1.0,0.0,JNJ,XNYS,2023-03-21T00:00:00+0000
152.47,154.07,152.38,153.89,7125300.0,154.075,152.38,153.89,152.47,7128958.0,1.0,0.0,JNJ,XNYS,2023-03-20T00:00:00+0000
154.48,154.95,152.3,152.38,20539900.0,154.9499,152.3,152.38,154.48,20540668.0,1.0,0.0,JNJ,XNYS,2023-03-17T00:00:00+0000
153.45,154.365,152.605,154.03,7528020.0,154.365,152.605,154.03,153.45,7606079.0,1.0,0.0,JNJ,XNYS,2023-03-16T00:00:00+0000
152.84,154.89,152.5259,154.35,7498564.0,154.89,152.5259,154.35,152.84,7757686.0,1.0,0.0,JNJ,XNYS,2023-03-15T00:00:00+0000
153.28,154.03,151.9,153.92,8416300.0,154.03,151.9,153.92,153.28,8421189.0,1.0,0.0,JNJ,XNYS,2023-03-14T00:00:00+0000
152.09,155.91,151.57,153.06,10749989.0,155.91,151.57,153.06,152.09,10799575.0,1.0,0.0,JNJ,XNYS,2023-03-13T00:00:00+0000
151.86,153.49,151.1,151.61,8502100.0,153.49,151.1,151.61,151.86,8504316.0,1.0,0.0,JNJ,XNYS,2023-03-10T00:00:00+0000
153.46,153.6,150.71,151.24,7421592.0,153.6,150.71,151.24,153.46,7439367.0,1.0,0.0,JNJ,XNYS,2023-03-09T00:00:00+0000
153.98,154.2,152.48,152.96,6227200.0,154.1955,152.48,152.96,153.98,6230522.0,1.0,0.0,JNJ,XNYS,2023-03-08T00:00:00+0000
156.09,156.25,153.35,154.09,7455910.0,156.25,153.35,154.09,156.09,7457731.0,1.0,0.0,JNJ,XNYS,2023-03-07T00:00:00+0000
154.66,155.73,154.57,155.56,8144500.0,155.73,154.565,155.56,154.66,8148207.0,1.0,0.0,JNJ,XNYS,2023-03-06T00:00:00+0000
153.37,154.12,152.84,154.02,5744500.0,154.12,152.84,154.02,153.37,5747158.0,1.0,0.0,JNJ,XNYS,2023-03-03T00:00:00+0000
151.75,152.76,151.23,152.45,8762500.0,152.76,151.231,152.45,151.75,8765070.0,1.0,0.0,JNJ,XNYS,2023-03-02T00:00:00+0000
153.01,153.24,151.91,152.57,6724516.0,153.24,151.91,152.57,153.01,6766972.0,1.0,0.0,JNJ,XNYS,2023-03-01T00:00:00+0000
154.98,155.27,153.04,153.26,9056800.0,155.27,153.04,153.26,154.98,9062342.0,1.0,0.0,JNJ,XNYS,2023-02-28T00:00:00+0000
156.45,156.9,155.08,155.63,7266400.0,156.9,155.08,155.63,156.45,7267122.0,1.0,0.0,JNJ,XNYS,2023-02-27T00:00:00+0000
156.65,156.85,155.21,155.97,8686300.0,156.85,155.21,155.97,156.65,8689726.0,1.0,0.0,JNJ,XNYS,2023-02-24T00:00:00+0000
157.71,158.59,156.67,157.73,9384100.0,158.585,156.67,157.73,157.71,9385092.0,1.0,0.0,JNJ,XNYS,2023-02-23T00:00:00+0000
158.5,158.85,157.37,157.78,9814600.0,158.85,157.37,157.78,158.5,9820240.0,1.0,0.0,JNJ,XNYS,2023-02-22T00:00:00+0000
159.65,160.35,157.89,158.0,9421200.0,160.35,157.89,158.0,159.65,9423860.0,1.0,0.0,JNJ,XNYS,2023-02-21T00:00:00+0000
157.02,161.11,156.62,160.39,12401926.0,161.11,156.62,160.39,157.02,12401926.0,1.0,1.13,JNJ,XNYS,2023-02-17T00:00:00+0000
159.07,159.65,157.92,158.24,11154700.0,159.65,157.92,158.24,159.075,11176958.0,1.0,0.0,JNJ,XNYS,2023-02-16T00:00:00+0000
161.95,161.98,159.29,159.37,12621800.0,161.98,159.29,159.37,161.95,12633301.0,1.0,0.0,JNJ,XNYS,2023-02-15T00:00:00+0000
162.74,162.9699,161.76,162.04,6304488.0,162.9699,161.76,162.04,162.74,6316011.0,1.0,0.0,JNJ,XNYS,2023-02-14T00:00:00+0000
161.33,162.82,161.15,162.75,6406500.0,162.82,161.15,162.75,161.33,6414709.0,1.0,0.0,JNJ,XNYS,2023-02-13T00:00:00+0000
161.77,162.79,161.35,162.15,7019700.0,162.79,161.35,162.15,161.77,7028039.0,1.0,0.0,JNJ,XNYS,2023-02-10T00:00:00+0000
163.63,164.8,161.07,161.4,7949500.0,164.795,161.07,161.4,163.63,7949544.0,1.0,0.0,JNJ,XNYS,2023-02-09T00:00:00+0000
163.3,164.56,162.9,163.61,6054000.0,164.56,162.8995,163.61,163.3,6054697.0,1.0,0.0,JNJ,XNYS,2023-02-08T00:00:00+0000
161.6,163.88,161.42,163.4,7307100.0,163.88,161.42,163.4,161.6,7310756.0,1.0,0.0,JNJ,XNYS,2023-02-07T00:00:00+0000
